,date,author,converation,replies number,likes number,rewteet number
376,2023-02-26 00:21:42+00:00,taylorlorenz,@TaylorLorenz @chronicallybeee Yours is mental.,0,1,0
377,2023-02-26 00:20:22+00:00,taylorlorenz,@TaylorLorenz @chronicallybeee Oppression Olympics,1,7,0
378,2023-02-25 22:58:40+00:00,taylorlorenz,@TaylorLorenz That's me but with Boba Tea when i was 18.,0,1,0
379,2023-02-25 22:52:06+00:00,taylorlorenz,@TaylorLorenz @fishontherun2 Some people on this website have nothing better to do than to slander others for no reason and it’s really sad,0,0,0
380,2023-02-25 22:49:33+00:00,taylorlorenz,@TaylorLorenz What makes me most angry now is the lack of data being reported.  After May I don’t think we’re gonna know what is going on except anecdotally. Which is really scary.,0,2,0
381,2023-02-25 22:47:19+00:00,taylorlorenz,@TaylorLorenz me when I tried a chicken caesar sandwich,0,2,0
382,2023-02-25 22:46:39+00:00,taylorlorenz,@TaylorLorenz @mehdirhasan Does it talk about debating people who argue in bad faith?,2,11,0
383,2023-02-25 22:19:26+00:00,taylorlorenz,"@TaylorLorenz @exiles_mother @kprather88 @LizHighleyman @Slate @CochraneLibrary @JenniferNuzzo @Jabaluck @VPrasadMDMPH Hi Taylor,
how is your illness going? I have some medical information: you haven't got your 5th booster😂😂😂😂😂😂😂",0,0,0
384,2023-02-25 22:00:16+00:00,taylorlorenz,@TaylorLorenz is what she is!,0,0,0
385,2023-02-25 21:26:14+00:00,taylorlorenz,@TaylorLorenz @mehdirhasan Ooh! Excited to hear your thoughts,0,3,0
386,2023-02-25 21:26:08+00:00,taylorlorenz,@TaylorLorenz I'd totally try that.,0,1,0
387,2023-02-25 21:17:43+00:00,taylorlorenz,@TaylorLorenz @MeetJess Here's the NBC news version https://t.co/aE1HIA4Z9c,0,26,3
388,2023-02-25 21:08:36+00:00,taylorlorenz,@TaylorLorenz What did you have?!,1,6,0
389,2023-02-25 20:45:13+00:00,taylorlorenz,"@TaylorLorenz I’m so sorry for your loss, Taylor. I appreciate you and was trying for a moment of dark irony. I myself have health complications due to Covid.",2,3,0
390,2023-02-25 20:24:15+00:00,taylorlorenz,@TaylorLorenz no no no no,0,0,0
391,2023-02-25 20:20:16+00:00,taylorlorenz,@TaylorLorenz omg No 😤,0,0,0
392,2023-02-25 20:12:55+00:00,taylorlorenz,@TaylorLorenz @abughazalehkat Kat is great content,0,1,0
393,2023-02-25 20:12:07+00:00,taylorlorenz,"I wrote a 6k word feature recently on how these manufactured outrage campaigns work and are affecting press freedom around the world. 

Please learn how this playbook operates and stop falling for the dumbest shit alive just bc u see my name trending https://t.co/7srexQBeHA",0,209,44
394,2023-02-25 20:10:27+00:00,taylorlorenz,"As with every one of these manufactured outrage campaigns, there was ZERO acknowledgement from the national media that the entire “outrage” was started by far right influencers and Fox News hosts. Fox 

News made it a “story” and NY Mag etc were happy to pile on",1,153,14
395,2023-02-25 20:06:03+00:00,taylorlorenz,"@TaylorLorenz This reply is correct, plus you’re a woman and anyone who supports the passive eugenics movement has tagged you for someone who is talking about what they’re doing.",0,4,0
396,2023-02-25 20:05:53+00:00,taylorlorenz,"NY Mag (which ran a 3,300 word piece on my alleged “views” without once asking for comment!) ascribed wild beliefs to me that I never expressed &amp; falsely claimed I said ppl in the 1950s had it better than today, despite my tweet saying the exact opposite. Like what are u all on",1,206,19
397,2023-02-25 20:02:18+00:00,taylorlorenz,Absolutely wild number of men twisting themselves into knots to attack me and say I’m wrong for the most benign and generic statement that people have been posting every day for years now.,2,208,9
398,2023-02-25 16:42:12+00:00,taylorlorenz,"@TaylorLorenz is still here a month later. But it doesn't matter, she did the appropriate virtue signaling, just like all the leftists who always claim they're going to move out of the country if a Republican wins the presidency but never do. https://t.co/KQpPMeEkK2",0,0,0
399,2023-02-25 10:33:07+00:00,taylorlorenz,@TaylorLorenz What Trump does in life echoes through eternity https://t.co/z0Eemvda7G,0,0,0
400,2023-02-25 05:20:27+00:00,taylorlorenz,@TaylorLorenz We are aware you know about how there are other factors we are ignoring in suicides. Can you imagine what we are seeing in the communities of poverty and color? #smashsuicide,0,0,0
401,2023-02-25 04:23:46+00:00,taylorlorenz,@TaylorLorenz LMAO it’s okay!,0,0,0
402,2023-02-25 04:23:39+00:00,taylorlorenz,@TaylorLorenz thank you!,0,0,0
403,2023-02-25 03:42:08+00:00,taylorlorenz,@TaylorLorenz 💖💖,0,0,0
404,2023-02-25 00:09:45+00:00,taylorlorenz,@TaylorLorenz @JillFilipovic @michelleinbklyn https://t.co/0V5MPdfXLx,0,2,0
405,2023-02-24 23:21:11+00:00,taylorlorenz,"@TaylorLorenz: that’s been true for at least two decades. Nope, that’s not the reason.",0,0,0
406,2023-02-24 23:06:11+00:00,taylorlorenz,@TaylorLorenz @JillFilipovic @michelleinbklyn https://t.co/UklNTO0Nx7,0,0,0
407,2023-02-24 22:37:04+00:00,taylorlorenz,@TaylorLorenz “5 or 6 others have it but I’m the only one who’ll talk about it”,0,1,0
408,2023-02-24 22:31:02+00:00,taylorlorenz,@TaylorLorenz @michelleinbklyn Taylor I am so old I don’t know what “jumpscare” means,4,6,0
409,2023-02-24 21:59:38+00:00,taylorlorenz,@TaylorLorenz thank you so much for sharing Taylor! 💕,0,1,0
410,2023-02-24 21:44:52+00:00,taylorlorenz,@TaylorLorenz why did you block @Arlena73324812 ?! She's your biggest fan &amp; is totally heartbroken over this! 💔😭💔😭💔😭,1,1,0
411,2023-02-24 20:58:41+00:00,taylorlorenz,"Not trying to be a hater, every outlet puts bad headlines on stories sometimes and I don't like this one. Just my personal opinion",0,20,1
412,2023-02-24 20:57:14+00:00,taylorlorenz,@TaylorLorenz @erinbiba Sending love to both of you 💔,0,2,0
413,2023-02-24 20:53:33+00:00,taylorlorenz,@TaylorLorenz I personally do not like experiencing sickness but apparently that makes me a pussy?,0,35,1
414,2023-02-24 20:51:34+00:00,taylorlorenz,@TaylorLorenz https://t.co/4hflfMJ676,0,4,0
415,2023-02-24 20:50:25+00:00,taylorlorenz,@TaylorLorenz They just hate us so much.,1,9,0
416,2023-02-24 20:46:25+00:00,taylorlorenz,@TaylorLorenz I’m so sorry friend. Sending you hugs. The abled world is fucking evil. ❤️❤️,1,12,0
417,2023-02-24 20:45:07+00:00,taylorlorenz,"Spending all morning at the hospital for something a healthier person could probably fight off in a day, then logging on and seeing a headline calling people ""weak babies"" for being sick makes me want to scream",2,145,7
418,2023-02-24 20:43:40+00:00,taylorlorenz,"As this article notes, colds can lead to serious complications, especially for immunocompromised people, who are already dying at high rates bc of rampant Covid spread.

If ur having serious cold symptoms ur not a ""weak baby"" u should go to the ER/doc 
https://t.co/ePs1uJ6EAf https://t.co/RjSbMSCKCA",1,104,15
419,2023-02-24 20:37:02+00:00,taylorlorenz,@TaylorLorenz Thank you so much for sharing!,1,1,0
420,2023-02-24 20:07:29+00:00,taylorlorenz,"@TaylorLorenz @fishontherun2 I think people may have confused someone else with you because I do remember seeing someone advocating for crossing picket lines based on some strikers not wearing masks, I just am 99.9% sure that it wasn’t you who said it",1,0,0
421,2023-02-24 20:02:22+00:00,taylorlorenz,@TaylorLorenz I think Elon is talking to you,0,0,0
422,2023-02-24 19:35:55+00:00,taylorlorenz,@TaylorLorenz @fishontherun2 In fact I will delete,0,1,0
423,2023-02-24 19:32:30+00:00,taylorlorenz,@TaylorLorenz @fishontherun2 my mistake!,0,1,0
424,2023-02-24 18:53:54+00:00,taylorlorenz,@TaylorLorenz @realstewpeters @CollinRugg,0,0,0
425,2023-02-24 16:23:04+00:00,taylorlorenz,@TaylorLorenz @nickgallo @scottburke777 It was so wild!! I remember getting a pizza show up at my door at like 2am here in the UK after winning a game,0,2,0
426,2023-02-24 14:29:00+00:00,taylorlorenz,"@TaylorLorenz @jessesingal ""having to flee the country for her safety"" nice try at revisionism https://t.co/cy0Uue3CNF",1,2,0
427,2023-02-24 14:19:28+00:00,taylorlorenz,"@TaylorLorenz has led a more comfortable, luxurious lifestyle than literally 99.999% of human beings who have EVER LIVED.

She spends her days being dissatisfied and angry with how unfair life is, and trying to convince you to feel sorry for her.",0,0,0
428,2023-02-24 13:55:54+00:00,taylorlorenz,@TaylorLorenz @jessesingal Aww look at you trying to save face like the cockroach you are,0,2,0
429,2023-02-24 11:05:40+00:00,taylorlorenz,@TaylorLorenz jeez. Just go away already.,0,0,0
430,2023-02-24 10:54:41+00:00,taylorlorenz,@TaylorLorenz 🥱,0,0,0
431,2023-02-24 04:37:03+00:00,taylorlorenz,@TaylorLorenz is the most insane person on Twitter. Every post is laughable in its refusal to recognize science. While trying to defend “science”.,0,0,0
432,2023-02-24 03:48:54+00:00,taylorlorenz,@TaylorLorenz @jessesingal Maybe you can explain the subtle difference between fleeing and having to flee. https://t.co/uze1Z3ijWm,0,2,0
433,2023-02-24 02:27:24+00:00,taylorlorenz,@TaylorLorenz @jessesingal https://t.co/tUHmCLmBhy,0,2,0
434,2023-02-24 02:26:15+00:00,taylorlorenz,@TaylorLorenz @DavidCMurphy Why i joined Twitter frankly,0,0,0
435,2023-02-24 02:01:45+00:00,taylorlorenz,@TaylorLorenz https://t.co/jiDS0Z6ozH,0,1,0
436,2023-02-24 01:56:23+00:00,taylorlorenz,"@TaylorLorenz 

People turn off replies when they can’t defend themselves! https://t.co/8BT8uyl6ic",0,2,1
437,2023-02-24 01:47:56+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes L + ratio. Go touch grass.,0,0,0
438,2023-02-24 01:37:11+00:00,taylorlorenz,@TaylorLorenz What’s with the fatalist attitude?,0,0,0
439,2023-02-24 01:27:27+00:00,taylorlorenz,@TaylorLorenz keep trying. You're pathetic. Get mental help. Absolutely disgusting,0,0,0
440,2023-02-24 00:52:12+00:00,taylorlorenz,@TaylorLorenz seriously needs to be back on her meds.,0,0,0
441,2023-02-24 00:48:32+00:00,taylorlorenz,@TaylorLorenz tweets about this issue constantly but I have yet to hear a proposal from her that could be implemented practically. Offering solutions would make the debate that much more useful.,0,0,0
442,2023-02-24 00:13:59+00:00,taylorlorenz,@TaylorLorenz clap back!! Queen 👑,0,0,0
443,2023-02-23 23:55:35+00:00,taylorlorenz,"@TaylorLorenz you're always isn't wrong, Queen 👑",0,0,0
444,2023-02-23 23:34:15+00:00,taylorlorenz,"Even this article fails to make clear how covid spreads: through the air. It is an airborne virus. Hand washing is great, but the primary way Covid spreads is by people breathing in virus laden air. Yet this very article on mass death minimizes masking, emphasizing hand washing. https://t.co/KaAhcTMjlD",0,102,17
445,2023-02-23 23:32:24+00:00,taylorlorenz,"@TaylorLorenz They’re misusing “understandable” to mean “equally reasonable.”

It’s understandable, it’s not equally reasonable.",0,2,0
446,2023-02-23 23:31:10+00:00,taylorlorenz,@TaylorLorenz The Biden admin when there's a Covid surge: https://t.co/Wy9ozp8ZWT,0,12,1
447,2023-02-23 23:30:48+00:00,taylorlorenz,"No, both perspectives are not ""understandable."" One is correct and factual, and one is magical minimizer thinking that flies counter to all the scientific data we have on what this disease does to even previously healthy, vaccinated people https://t.co/O9ovHa8krV https://t.co/1udg0QSfdp",2,142,22
448,2023-02-23 22:23:41+00:00,taylorlorenz,@TaylorLorenz,0,0,0
449,2023-02-23 22:11:12+00:00,taylorlorenz,@TaylorLorenz we were better There,0,1,0
450,2023-02-23 21:57:31+00:00,taylorlorenz,"""The mood board post is usually very shareable, it helps make the consumer feel like they are discovering something thanks to the brand, and it’s low lift (and cheap) for the brand to create"" https://t.co/V9otY2STjL @milkkarten",0,16,4
451,2023-02-23 21:55:33+00:00,taylorlorenz,@TaylorLorenz My mind is still recovering from it!,0,1,0
452,2023-02-23 21:48:21+00:00,taylorlorenz,"@TaylorLorenz @jessesingal ""fled"" is credulous and has implications.",0,1,0
453,2023-02-23 21:43:13+00:00,taylorlorenz,"@TaylorLorenz @jessesingal If you don't *have* to go somewhere, it is by definition not ""fleeing"" but rather going on a holiday.",1,3,0
454,2023-02-23 21:36:56+00:00,taylorlorenz,@TaylorLorenz the entire world continues to laugh at you,0,0,0
455,2023-02-23 21:14:40+00:00,taylorlorenz,@TaylorLorenz Oh boy 🤦‍♀️,0,0,0
456,2023-02-23 21:11:16+00:00,taylorlorenz,@TaylorLorenz @jessesingal It is when you don't go livestream your exact location immediately upon fleeing and tell people to come at you.,0,5,0
457,2023-02-23 21:10:53+00:00,taylorlorenz,"@TaylorLorenz @jessesingal Going to tag @BryanAGarner @legalwritingpro because I am sincerely wondering if there is a difference between “had to flee” and “fled to…” 

Where else might we find that distinction? Seems like flight includes necessity, so not sure why even draw the distinction.",0,1,0
458,2023-02-23 21:09:25+00:00,taylorlorenz,"@TaylorLorenz If you look at history, humanity is overall bullish.",0,0,0
459,2023-02-23 21:06:25+00:00,taylorlorenz,@TaylorLorenz @jessesingal But then why say where you were? Makes no sense. Flat out advertized the location,0,10,0
460,2023-02-23 21:06:18+00:00,taylorlorenz,"@TaylorLorenz @jessesingal Things had escalated, Keffals in hiding.",0,2,0
461,2023-02-23 21:04:04+00:00,taylorlorenz,"@TaylorLorenz @jessesingal Taylor, I know you and Jesse have essentially opposing audiences who each think the worst of each other, so without even touching the conversation itself, I just want to say I appreciate you replying with an actual opinion instead of snark. We need more of this on both sides.",1,11,0
462,2023-02-23 20:55:01+00:00,taylorlorenz,@TaylorLorenz is your typical #entitled #clown,0,0,0
463,2023-02-23 20:54:36+00:00,taylorlorenz,@TaylorLorenz is the epitome of yellow journalism,0,0,0
464,2023-02-23 20:52:55+00:00,taylorlorenz,@TaylorLorenz  One demented puppy,0,0,0
465,2023-02-23 20:44:12+00:00,taylorlorenz,@TaylorLorenz please leave,0,0,0
466,2023-02-23 20:26:35+00:00,taylorlorenz,@TaylorLorenz i love you thank you so much for sharing ❤️❤️❤️,0,0,0
467,2023-02-23 20:12:33+00:00,taylorlorenz,@TaylorLorenz jesus christ,0,13,0
468,2023-02-23 20:06:08+00:00,taylorlorenz,"@TaylorLorenz Can't help but notice a lot of weirdos seem to use you as a proxy for ""progressive millennial women who I am annoyed by""",1,30,2
469,2023-02-23 20:05:39+00:00,taylorlorenz,@TaylorLorenz as an aside i was excited to learn that climate change has been meaningfully addressed https://t.co/afYzOmsJLu,0,20,1
470,2023-02-23 19:57:13+00:00,taylorlorenz,@TaylorLorenz https://t.co/lK1I4sxtko,0,1,0
471,2023-02-23 19:43:48+00:00,taylorlorenz,@TaylorLorenz https://t.co/Q8GKPtigxX,0,4,0
472,2023-02-23 18:13:56+00:00,taylorlorenz,"@TaylorLorenz Is he saying that it's social media's fault for increasing depression?  Not the rise of wealth inequality, school shootings, climate change, pandemic, implosion of healthcare, nazis again... You've been pointing out how we can do better, but he seems to see that as doom mindset.",0,9,2
473,2023-02-23 18:04:45+00:00,taylorlorenz,"@TaylorLorenz the internet was a mistake, i think",0,8,1
474,2023-02-23 18:03:05+00:00,taylorlorenz,@TaylorLorenz Looked this up expecting it to be the free beacon lmao,0,1,0
475,2023-02-23 17:57:08+00:00,taylorlorenz,@TaylorLorenz Pls tell me more about these superior material prospects!!!!,0,0,0
476,2023-02-23 17:56:13+00:00,taylorlorenz,"@TaylorLorenz the supreme court has been hijacked by religious extremists, a radical cabal of conspiracy-theory driven authoritarians are hellbent on dismantling democracy and human rights, and we're facing a deadly unprecedented destabilization of the climate...WHY AREN'T YOU SMILING?",0,67,9
477,2023-02-23 17:53:50+00:00,taylorlorenz,@TaylorLorenz What world do they live in?,0,5,0
478,2023-02-23 17:52:57+00:00,taylorlorenz,@TaylorLorenz Obligatory https://t.co/6v3A6HoduP,0,11,0
479,2023-02-23 17:49:02+00:00,taylorlorenz,Just realized they wrote this line because I shared this tweet. Folks... please get it together!! https://t.co/FbDDkD3M5d,0,143,6
480,2023-02-23 17:48:18+00:00,taylorlorenz,@TaylorLorenz what the fuck,0,4,0
481,2023-02-23 17:47:58+00:00,taylorlorenz,@TaylorLorenz Hoooleeee they are still going 🤣🤣,0,0,0
482,2023-02-23 17:47:15+00:00,taylorlorenz,@TaylorLorenz lol are they still going on about this shit,0,18,2
483,2023-02-23 17:40:12+00:00,taylorlorenz,"@TaylorLorenz @fishontherun2 Holy shit I’m famous now. I can’t find it off the top of my head, mainly because the twitter search is being an asshole. But I do believe that your heart was in the right place with your comments and people overreacted.",1,0,0
484,2023-02-23 16:04:56+00:00,taylorlorenz,@TaylorLorenz,0,0,0
485,2023-02-23 15:32:46+00:00,taylorlorenz,"@TaylorLorenz @fishontherun2 What was this person referring to, your deleted tweet that they characterized as anti union?
https://t.co/iwkWyhUeSm",0,0,0
486,2023-02-23 14:42:14+00:00,taylorlorenz,@TaylorLorenz you need a shrink if you don’t already have one!! https://t.co/5SwsxfTH7O,0,0,0
487,2023-02-23 13:36:51+00:00,taylorlorenz,@TaylorLorenz @LindseyBoylan Is the far right and Fox in the room with you right now?,0,0,0
488,2023-02-23 13:24:49+00:00,taylorlorenz,"@TaylorLorenz @ISATresurgence @fishontherun2 Hi Taylor Lmao. Sometimes I forget Twitter is a big, open room",0,1,0
489,2023-02-23 12:54:12+00:00,taylorlorenz,"@TaylorLorenz @LavenderNRed https://t.co/ir38712UV7

I think of Nicholas Maduro's words here. More than hope, I see a way forward.",0,0,0
490,2023-02-23 09:47:45+00:00,taylorlorenz,@TaylorLorenz So strange.   These groups are generally such the beacons of optimism.  😂,0,2,0
491,2023-02-23 08:06:49+00:00,taylorlorenz,@TaylorLorenz This leftist twitter guy thinks you’re getting a raw deal.,0,2,0
492,2023-02-23 07:22:27+00:00,taylorlorenz,@fishontherun2 Anyway appreciate you even taking time to respond. Stay safe out there 🙏🏻💕,0,5,0
493,2023-02-23 06:51:12+00:00,taylorlorenz,@TaylorLorenz @DavidCMurphy Stop crying and put your mask back on. https://t.co/VY8OL6imKL,1,0,0
494,2023-02-23 06:43:11+00:00,taylorlorenz,"@fishontherun2 @SxarletRed Anyway, TLDR I was just mass blocking and it’s definitely not personal. I just use twitter to vent and post half baked thoughts. A lot of times they’re dumb but it’s just a place for me to talk to ppl. I love hearing and learning from others so appreciate the kind words 💕",1,4,0
495,2023-02-23 06:23:50+00:00,taylorlorenz,@TaylorLorenz The only place I’ve seen lately where an impressive number of people were masked was a couple weeks ago I went to see a show at a bar where all the bands were queer and around 40% of the crowd was masked.  It was like going back in time to late 2021.,0,1,0
496,2023-02-23 03:27:35+00:00,taylorlorenz,@TaylorLorenz we've decided to pray for you.  I hate seeing you in distress even if I disagree with you I'm not your enemy.,0,0,0
497,2023-02-23 02:59:28+00:00,taylorlorenz,@TaylorLorenz @me_again666 I did not say - ever - that Covid doesn’t exist. In fact I’ve said repeatedly it won’t go away. But it is not causing reinfections leading to hospitalization on the level Leonardi says. I’m at Providence St Joes. Which doctors are you taking to at Cedars? ER? ICU? Are they…,1,2,1
498,2023-02-23 01:18:52+00:00,taylorlorenz,@TaylorLorenz seek mental help immediately you psychopath.,0,0,0
499,2023-02-23 01:03:43+00:00,taylorlorenz,@TaylorLorenz Already cursed as fuck without that 2016 moniker,0,1,0
500,2023-02-23 00:11:45+00:00,taylorlorenz,"@TaylorLorenz @LindseyBoylan Do you see how this appears narcissistic? Especially when you phrase it as ""in PRAISE of retweeting yourself"" and not something like ""why it's FINE to retweet yourself"".",2,0,0
501,2023-02-22 23:38:14+00:00,taylorlorenz,"@TaylorLorenz [slow clap] I’d rather see the book from the pained Bing AI, but we won’t get an opportunity to play with that.",0,0,0
502,2023-02-22 23:30:01+00:00,taylorlorenz,"@TaylorLorenz Rent free living isn’t always a good thing, I see.   :)",0,1,0
503,2023-02-22 23:09:34+00:00,taylorlorenz,@TaylorLorenz @CreepyHag_ @nnimrodd @elonmusk Sadly?   Almost everyone steals memes.  That is how they spread.  He just internalized a few of them. And rightly so.  It's funnier for him to suggest buying Coca-Cola than for someone else to suggest it.,0,0,0
504,2023-02-22 21:26:50+00:00,taylorlorenz,@TaylorLorenz is a late stage moron.,0,1,0
505,2023-02-22 21:14:30+00:00,taylorlorenz,"@TaylorLorenz i think you can recognize how bad things are and still have hope, that's pretty much what hope is",0,12,0
506,2023-02-22 20:41:41+00:00,taylorlorenz,"@TaylorLorenz @MichaelDaignau3 @me_again666 He’s referring to Covid, not the effects of multiple shots and boosters",1,0,0
507,2023-02-22 20:33:05+00:00,taylorlorenz,@TaylorLorenz @AbbyMachines https://t.co/VLRBAXRtYp,0,0,0
508,2023-02-22 20:27:28+00:00,taylorlorenz,@TaylorLorenz are the rumors true that you were involved as a participant in the prostitution sting in Greenwich Village this past weekend? If so was it a mistake or misunderstanding?,0,0,0
509,2023-02-22 20:21:07+00:00,taylorlorenz,"@TaylorLorenz Literally, the opening bars to ""Once in a Lifetime"" rang out on my autoplay as your tweet appeared. Either we are synched up or, well, actually, this just shows my age. 😆
https://t.co/frSHqvAiIi",0,0,0
510,2023-02-22 19:44:03+00:00,taylorlorenz,@TaylorLorenz so much word salad https://t.co/ydIfOAsWG3,0,0,0
511,2023-02-22 19:42:35+00:00,taylorlorenz,"@TaylorLorenz @mekosoff @mindyisser That's not harassment you silly, silly scold.",0,1,0
512,2023-02-22 19:41:58+00:00,taylorlorenz,"@TaylorLorenz @julia_doubleday @DEC0L0NIZE fantastic article. ""if not now, then when? if not me, then who?"" it's never too late to start protecting yourself and others. internalizing covid as something we learn to live with, rather than something to get past, is important",1,5,0
513,2023-02-22 19:39:38+00:00,taylorlorenz,"@TaylorLorenz it's not the phones per se

but that they serve as both open windows and distorted mirrors

makes the anxieties personal and immediate and existential and hard to deny

on top of everything else they have to deal with outside the boundaries of their screens",0,5,1
514,2023-02-22 19:36:48+00:00,taylorlorenz,@TaylorLorenz @MichaelDaignau3 @me_again666 Go take your 10th booster please. We are all waiting,1,2,0
515,2023-02-22 19:35:23+00:00,taylorlorenz,Here's @DEC0L0NIZE's excellent post and the many thoughtful replies https://t.co/zKp4Kl7o2J,0,19,4
516,2023-02-22 19:32:43+00:00,taylorlorenz,@TaylorLorenz I love it. I had not read it!!,0,2,0
517,2023-02-22 19:24:23+00:00,taylorlorenz,"@TaylorLorenz @LindseyBoylan @KarlBode I found this pile on sus, tbh. It made no sense to try to dunk on this and I was surprised (tho shouldn’t have been) at who did.",1,1,0
518,2023-02-22 19:18:17+00:00,taylorlorenz,@TaylorLorenz It’s total bullshit. We know.,0,21,1
519,2023-02-22 19:16:14+00:00,taylorlorenz,@TaylorLorenz @LindseyBoylan yesterday seemed extra stupid because it was all older white affluent dudes in nice homes super mad because you aren't brimming with optimism less than a year after a radicalized extremist supreme court dismantled female bodily autonomy while the climate destabilizes,1,7,0
520,2023-02-22 19:15:00+00:00,taylorlorenz,"@TaylorLorenz So are you going to quit your job at the Amazon-owned newspaper you work for? 

You stupld, STUPlD ldiot.",0,0,0
521,2023-02-22 19:11:57+00:00,taylorlorenz,"@TaylorLorenz @AbbyMachines as is expected whenever there’s discourse about disabled people on here

“these absurd statements i made up in my head and am attributing to disabled people, i condemn! and they don’t represent _actual_ disability activists, who i’m totally not maligning!”",1,4,1
522,2023-02-22 19:11:27+00:00,taylorlorenz,"@TaylorLorenz yeah it honestly reads that way. the post he’s replying to is so benign lol, he’s clearly projecting a bunch of other shit he’s mad at on to you.",1,3,1
523,2023-02-22 19:07:52+00:00,taylorlorenz,@TaylorLorenz @Dave_Parisi you're the only person who I know who might have a historical perspective on this item. :),0,1,0
524,2023-02-22 19:04:27+00:00,taylorlorenz,@TaylorLorenz tweeting the wrong semafor item today... https://t.co/uFE3LZTDRb,1,2,0
525,2023-02-22 18:56:26+00:00,taylorlorenz,"@TaylorLorenz @ribaudo_nick The same people saying they believe things are bad now because of the current White House administration are also pretending that your tweet about how things generally aren't looking good doesn't make sense. They want it both ways, I suppose.",0,21,3
526,2023-02-22 18:47:36+00:00,taylorlorenz,@TaylorLorenz 💀💀💀💀 I figured as much.,0,1,0
527,2023-02-22 18:46:19+00:00,taylorlorenz,@TaylorLorenz Are you trending for saying “young people are justifiably angered and depressed that the system doesn’t work for them” again?,1,25,1
528,2023-02-22 18:44:24+00:00,taylorlorenz,@TaylorLorenz Some people always have to hate on someone having an impact.,0,6,0
529,2023-02-22 17:52:31+00:00,taylorlorenz,@TaylorLorenz you’re such a f@&amp;$ing IDIOT! Get a JOB!,0,0,0
530,2023-02-22 16:57:08+00:00,taylorlorenz,"@TaylorLorenz is a tech columnist at @washingtonpost per her bio, but her twitter posts are full of crap. She is a crap columnist at Washington poo.",0,0,0
531,2023-02-22 16:18:29+00:00,taylorlorenz,"@TaylorLorenz no one can leave their houses until nobody dies ever. Until we conquer death itself, it’s #14daystostopthespread 🤡🤡🤡 https://t.co/FVHuM3FVJj",0,0,0
532,2023-02-22 16:17:40+00:00,taylorlorenz,@TaylorLorenz Keep hiding behind the Reply button like a good little coward.,0,0,0
533,2023-02-22 14:53:01+00:00,taylorlorenz,@TaylorLorenz Congratulations on getting on the Clown Twitter feed!!!!,0,0,0
534,2023-02-22 14:35:16+00:00,taylorlorenz,@TaylorLorenz @felipemnzp What happening washington,0,0,0
535,2023-02-22 14:12:35+00:00,taylorlorenz,@TaylorLorenz @felipemnzp Posting a piece with a paywall makes people hate you,0,0,0
536,2023-02-22 13:57:11+00:00,taylorlorenz,"@TaylorLorenz , Maybe kids are depressed because a heavyhanded gov't shut down their schools unnecessarily for 2 years, and now that they're back (finally unmasked), they get to learn that they are born oppressors/victims and/or born the wrong gender.  Just a thought....  🤔",0,0,0
537,2023-02-22 12:47:32+00:00,taylorlorenz,"@TaylorLorenz @scottjwillis @Wertwhile Careful using the word, reporting.  Pretty sure you legally can’t use that after the countless demotions and non-sourced articles.  Poorly written Opinion-piece headass",0,1,0
538,2023-02-22 11:42:37+00:00,taylorlorenz,@TaylorLorenz lol saw some post about you being a super libtard and had to come check out your trash tweets and yup it’s accurate. You are completely Fd in the head 😂 congrats on being brain dead 👍🙌🇺🇸,0,0,0
539,2023-02-22 06:02:05+00:00,taylorlorenz,"@TaylorLorenz Thank you Taylor, I appreciate your interest in my stuff!",0,6,1
540,2023-02-22 05:49:47+00:00,taylorlorenz,"@TaylorLorenz @yesallcrops Wait...you still on Twitter? I thought you promised to leave? Any progress on paying your medical bills? Don't be a deadbeat, Taylor.",0,0,0
541,2023-02-22 05:04:42+00:00,taylorlorenz,"@TaylorLorenz   Bonus tweet!
https://t.co/phNKaWdpFg",0,0,0
542,2023-02-22 05:03:40+00:00,taylorlorenz,@TaylorLorenz https://t.co/ZlSobqyxtZ,0,0,0
543,2023-02-22 05:03:22+00:00,taylorlorenz,@TaylorLorenz https://t.co/qBJMknFDnK,0,0,0
544,2023-02-22 05:03:09+00:00,taylorlorenz,@TaylorLorenz https://t.co/zqBGdUu2eQ,0,0,0
545,2023-02-22 05:02:55+00:00,taylorlorenz,@TaylorLorenz https://t.co/wsLIeUYKut,0,0,0
546,2023-02-22 05:02:40+00:00,taylorlorenz,@TaylorLorenz https://t.co/JohgkFZqwN,0,0,0
547,2023-02-22 05:02:24+00:00,taylorlorenz,@TaylorLorenz https://t.co/opuDLZUHOP,0,0,0
548,2023-02-22 05:02:04+00:00,taylorlorenz,@TaylorLorenz https://t.co/qKvcdXFIN4,0,0,0
549,2023-02-22 05:01:49+00:00,taylorlorenz,@TaylorLorenz https://t.co/E9rXiyvDxp,0,0,0
550,2023-02-22 05:01:31+00:00,taylorlorenz,@TaylorLorenz https://t.co/m8KEegdevk,0,0,0
551,2023-02-22 05:01:15+00:00,taylorlorenz,@TaylorLorenz https://t.co/sWb0d5LySl,0,0,0
552,2023-02-22 04:53:56+00:00,taylorlorenz,"@TaylorLorenz @nkulw Artemisinin and Ivermectin help with vaccine injure, before it's too late",1,1,0
553,2023-02-22 04:30:18+00:00,taylorlorenz,@TaylorLorenz @nkulw ???,0,1,0
