,date,author,converation,replies number,likes number,rewteet number
88,2023-03-05 06:17:18+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
89,2023-03-05 06:13:32+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
90,2023-03-05 04:28:51+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK Boy there's gonna be heaps of pissed Tesla owners who've paid full price...I would be...,0,0,0
91,2023-03-05 04:05:06+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
92,2023-03-05 03:33:14+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK In reading some of the replies, I can’t believe how shortsighted people are regarding Tesla’s superiority, and being years ahead of any competition.",0,1,0
93,2023-03-05 01:01:47+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
94,2023-03-05 00:44:41+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
95,2023-03-05 00:24:20+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK I think you hit the hammer on the head. My though was, if they reduced the production cost by 50%, why isn’t the price sub 35k?",0,0,0
96,2023-03-04 22:48:24+00:00,cathiedwood,@CathieDWood You are always on the forefront of #tech and #innovation. What do you think of #AI art and my @AIPESnft_ ? https://t.co/s82jbPZg3S,0,1,0
97,2023-03-04 21:03:41+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
98,2023-03-04 20:02:31+00:00,cathiedwood,"@CathieDWood call The Dev 
Do it now.
-
The Dev

@heyitsmethedev",0,0,0
99,2023-03-04 19:49:17+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
100,2023-03-04 19:23:32+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
101,2023-03-04 19:19:35+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK If talking the Model 3 here then either Cathie/Sam are bad at math and/or communication.

If drivetrain cost  is reduced from $10750 (base model 3 $43k * 25%) to $6250 (41.8% reduction) with savings passed to the customer. New vehicle price would be $38500 (same profit/car). 1/3",3,0,0
102,2023-03-04 18:46:20+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
103,2023-03-04 17:53:58+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev
@TheDevsNFT 
@heyitsmethedev 
I hope all this effort is not in vain.",0,0,0
104,2023-03-04 17:30:46+00:00,cathiedwood,"@CathieDWood are selling $EXAS every day year to date. Should I sell🤔? Should I increase positions😏?

#ARKK #ARKG #EXAS #Stocks https://t.co/4f28vXG7a1",0,0,0
105,2023-03-04 17:13:27+00:00,cathiedwood,"@CathieDWood are selling $EXAS every day year to date. 
Should I sell🤔? Should I increase positions😏?

#ARKK #ARKG #EXAS https://t.co/kx8eCKkx9p",0,0,0
106,2023-03-04 16:32:28+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev is coming 🏌️

@heyitsmethedev",0,0,0
107,2023-03-04 16:15:45+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
108,2023-03-04 16:00:47+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
109,2023-03-04 15:39:53+00:00,cathiedwood,"@CathieDWood you need to look into adding The Dev to your portfolio. Call The Dev for more info.

@heyitsmethedev",0,0,0
110,2023-03-04 15:00:47+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
111,2023-03-04 14:54:27+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
112,2023-03-04 14:44:17+00:00,cathiedwood,@CathieDWood @ARK_Funds where is our In The Know?? I am always looking forward to it!,0,0,0
113,2023-03-04 14:36:53+00:00,cathiedwood,@CathieDWood @APompliano discussing technology innovation and investing bright and early in Miami  is a great start to this weekend🌴,1,5,1
114,2023-03-04 14:17:30+00:00,cathiedwood,"@CathieDWood hi, can you help is litrosmining anything to do with you? As they use face in maketing pictures.
Thank phil.",0,0,0
115,2023-03-04 14:03:02+00:00,cathiedwood,"@CathieDWood When you priced out Tsla value, your estimates had autonomous taxi built in.

Does your modeling include Tesla's energy (solar farms, gigapacks, storage and powering the US grid) into it at all?

When I bought stock back in 2016 it was for energy play, not cars",0,0,0
116,2023-03-04 13:59:25+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
117,2023-03-04 13:54:31+00:00,cathiedwood,@CathieDWood didn’t buy any $DM yet! Amazing! It fits her future outlook/narrative perfectly but for some reason she never buys it. I personally view it as a positive.,0,1,0
118,2023-03-04 13:33:20+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev
This will go to moon.

@heyitsmethedev Call Dev @cathiedwood",0,0,0
119,2023-03-04 13:28:13+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
120,2023-03-04 12:31:48+00:00,cathiedwood,"@CathieDWood its now or never, call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
121,2023-03-04 12:08:00+00:00,cathiedwood,"@CathieDWood call The Dev 

-Call Dev @CathieDWood 
The Dev
I have nothing to say more it's just amazing
@heyitsmethedev",0,0,0
122,2023-03-04 12:06:04+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,1,0
123,2023-03-04 11:58:53+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
124,2023-03-04 11:42:53+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
125,2023-03-04 11:38:15+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
126,2023-03-04 11:36:23+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev Call Dev @cathiedwood",0,0,0
127,2023-03-04 11:19:01+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
128,2023-03-04 11:13:16+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev .",0,0,0
129,2023-03-04 11:11:38+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
130,2023-03-04 11:10:47+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
131,2023-03-04 11:09:48+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,1,0
132,2023-03-04 09:38:22+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK 75 kWh on an incredibly highly engineered tesla machine would be absolutely ludicrous.  I’d bet more along the lines of a 50-60kwh pack that will go 300+ miles.  Oh and it will likely be iron based so it will be even more profitable.,1,0,0
133,2023-03-04 08:57:03+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
134,2023-03-04 06:18:34+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev 🚀",0,0,0
135,2023-03-04 06:08:35+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
136,2023-03-04 06:07:48+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK @CathieDWood where were you when TSLA was mopping the floor at ~$100... AWOL 😉

You are now bought in, and are trying to influence retail investors for personal and company gains  @NewYork_SEC please look at this. No disclosure of how much TSLA stock is held by ARK or Subject.",0,0,0
137,2023-03-04 06:02:48+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK https://t.co/8hwWBSRCrX,0,0,0
138,2023-03-04 06:01:26+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK https://t.co/dLOdk0T6WA,0,0,0
139,2023-03-04 04:17:18+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
140,2023-03-04 04:02:27+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK Dearest Cathie,
I want nothing to do with Ark, mostly to preserve my dignity, but it's clear you need help in understanding what a good investment looks like.  Call me.
Sincerely,
Embarrassed for You",0,0,0
141,2023-03-04 03:49:17+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
142,2023-03-04 03:08:10+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
143,2023-03-04 02:58:27+00:00,cathiedwood,@CathieDWood GM,0,1,0
144,2023-03-04 02:42:41+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK If existing model prices keep falling that will effect resale value. Can that impact demand ?,1,0,0
145,2023-03-04 02:33:44+00:00,cathiedwood,@CathieDWood another 2.5 million shares of $DNA today. Nearly 5 million in 2 days! Let’s get it again on Monday. https://t.co/VMcBkcAmKf,0,9,0
146,2023-03-04 02:19:18+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK Hi Catherine, the Fed has turned around since FTX. Find the Satoshi that Chairman Powell was talking about and let the US explain it. The US is discussing CBDC. There is no breakthrough.Satoshi wallet has 1 million coins.
I don't think the US will",0,0,0
147,2023-03-04 01:25:42+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
148,2023-03-04 00:45:06+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK Yep maintaining magins. And manufacturing cost will continue to fall.  The factory is the investment.  The machine that builds the machine.,1,0,0
149,2023-03-04 00:38:28+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK https://t.co/v0bsSRe6oY,0,0,0
150,2023-03-04 00:30:39+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
151,2023-03-04 00:11:18+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK Why all the TSLA Pumping?
Funny that you all are ignoring the coming Fisker Pear 🍐 starting at $30k which means $22500 after the $7500 tax credit.
And guess what , This isn’t wild speculation its very real and Henrik will most likely unveil it in 2023 . 🤔 $FSR https://t.co/1ckm7kfCew",0,2,0
152,2023-03-03 23:23:19+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK What would the share price be for $TSLA when they reach 10M units sold annually?,1,0,0
153,2023-03-03 22:55:28+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
154,2023-03-03 22:23:18+00:00,cathiedwood,@CathieDWood @ARKInvest @CNBC @SaraEisen @skorusARK Sarah would be cuter without all the venom,0,0,0
155,2023-03-03 21:54:48+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK There is a 0% chance the model 3 will ever cost $30k let alone $25k. 

With consistent inflation (money printing) it will never ever get into those prices. 

Another Cathie wood myth",0,0,0
156,2023-03-03 21:24:02+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK James Webb can’t even see the competition so why should you!!!!,0,0,0
157,2023-03-03 20:57:51+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK hey Cathie, I bought VLD, partly because you did, wrote May 2.50 PUTs &amp; 4.00 CALLs .... think I will be assigned any?",0,0,0
158,2023-03-03 20:28:33+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev  is bullish",0,0,0
159,2023-03-03 19:37:36+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK What is $70 per kWh for, isn’t that  now double counted?",0,0,0
160,2023-03-03 19:16:46+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK Win 👏💯,0,0,0
161,2023-03-03 18:42:58+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK TSLA has no real competition  GM Ford Nissan Toyota BMW Merc… etc must sell off unload dump their abundant non EV parts unto them these companies must retool re-engineering of manufacturing brick and mortar obsolete factories loosing  investors on the way 📉,0,2,0
162,2023-03-03 18:40:35+00:00,cathiedwood,@CathieDWood ARKKs 650% 5-year TSLA price target is low based on yesterday. One of the two vehicles to be unveiled will be a last-mile van. I also was blown away by the CI culture and strive for operational excellence. If @elonmusk achieves 1/100 of MP3 Valuation is higher,0,0,0
163,2023-03-03 18:28:09+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
164,2023-03-03 18:03:04+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK Bag holder delusions...
@CathieDWood https://t.co/NmMoyEPTeX",0,0,0
165,2023-03-03 17:59:29+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev 🚀",0,0,0
166,2023-03-03 17:44:34+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK https://t.co/EvL2Uj0QNh,0,0,0
167,2023-03-03 17:41:39+00:00,cathiedwood,@CathieDWood @ARKInvest @TashaARK @skorusARK Include Green Hydrogen and Fuel cell to the mix or else you are ignoring a key piece of growth opportunity that is making deep inroads as a solution to fight climate change!,0,0,0
168,2023-03-03 17:36:25+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
169,2023-03-03 17:08:30+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK This is a cool news, serves the same purpose of making a new $25k model",1,0,0
170,2023-03-03 16:46:19+00:00,cathiedwood,@CathieDWood https://t.co/Sz0fjl3ZSB  Meta (FB) 122-184 90 days (3M),0,0,0
171,2023-03-03 16:45:40+00:00,cathiedwood,"@CathieDWood @CNBC @SaraEisen @skorusARK Everyone's been clamoring for Tesla to reveal the $25k vehicle. When Elon Musk announces the unveiling, I expect the curtain rises to reveal the next gen version of the Model 3. That would destroy the ICE compact competition.",1,1,0
172,2023-03-03 16:29:21+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK What’s your thesis as to why they will be the only ones to experience cost decreases?,2,1,0
173,2023-03-03 16:19:58+00:00,cathiedwood,@CathieDWood said that a crisis can cause a huge boost in innovation. Maybe that happened and maybe some of that was a bubble and maybe we over corrected? https://t.co/vDWqPojafi,0,0,0
174,2023-03-03 16:01:48+00:00,cathiedwood,"@CathieDWood call The Dev 

-
The Dev

@heyitsmethedev",0,0,0
175,2023-03-03 15:49:17+00:00,cathiedwood,"@CathieDWood @ARKInvest @CNBC @SaraEisen @skorusARK If they were selling Teslas for $1, it would still be too much. The brand is ruined.",0,3,0
176,2023-03-03 15:45:29+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK uhm.. watch the presentation again?  I don't think that applied at all to the model 3.  that was all talk about their NEXT GEN vehicle.,2,1,0
177,2023-03-03 15:27:39+00:00,cathiedwood,@CathieDWood @CNBC @SaraEisen @skorusARK You hiring? https://t.co/SxbcJUC5Qv,0,0,0
