,date,author,converation,replies number,likes number,rewteet number
167,2023-02-01 14:36:00+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Brilliant 2023 report,1,0,0
168,2023-02-01 14:33:32+00:00,cathiedwood,"@CathieDWood @ARKInvest In December 2021, you said innovation stocks - essentially $ARKK, could return 40% a year for next 5. You are well below that hurdle. https://t.co/y019ltwSVF",1,40,0
169,2023-02-01 14:28:37+00:00,cathiedwood,@CathieDWood @ARKInvest Will there be a YouTube video?! I love the big ideas review!,0,1,0
170,2023-02-01 14:17:40+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK A has been??? @CathieDWood stop buying loosing stocks that were pandemic plays. https://t.co/tUBmyesAgn,1,0,0
171,2023-02-01 14:08:47+00:00,cathiedwood,@CathieDWood @ARKInvest Does anyone know what disruptive innovation actually is,13,47,1
172,2023-02-01 14:07:37+00:00,cathiedwood,@CathieDWood @rogercullman @ARKInvest https://t.co/UmhF4Ki9ha,0,0,0
173,2023-02-01 14:05:55+00:00,cathiedwood,@CathieDWood is elegant and fundamental as usual. It’s unbelievable how much trust in research and conviction in to the investment thesis you must have to do it 👏🏻👏🏻🙏🏻,0,0,0
174,2023-02-01 13:58:10+00:00,cathiedwood,@CathieDWood @ARKInvest You belong in jail,0,0,0
175,2023-02-01 13:52:37+00:00,cathiedwood,@CathieDWood @ARKInvest I’m still hodling for that 30 fold madman.,1,0,0
176,2023-02-01 13:51:48+00:00,cathiedwood,"@CathieDWood Woman power, 19 women got prohibition pushed thru in 1920. Recently in NY about 7 of them got plastic bags banned. You would have thought they won the lottery. Some even control presidents plus woman own 80% of inherited wealth. I love n know woman, lived with one 57 years.",1,0,0
177,2023-02-01 13:45:24+00:00,cathiedwood,"@CathieDWood Basically after 9/11/01 led to 2008 crisis, putting globalization and many things into reverse. The dollar lost 98% of its value thru inflation after 1934. Odds favor USD will gain value later. All inflations end in a deflation if wages don’t keep up.",0,0,0
178,2023-02-01 13:44:32+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/oxAWax4jci,0,0,0
179,2023-02-01 13:37:48+00:00,cathiedwood,"@CathieDWood IMO NWO Fed Res act 1913, so USA can finance wars crashed in 1929 confiscated gold ‘34 for WW II Korea Vietnam moon lands etc. USA peaked ‘70 after which Globalization lowered living standards. 9/11 tipping point led to 2008 ended n reversed the 1913-2008 past.",0,0,0
180,2023-02-01 13:27:18+00:00,cathiedwood,@CathieDWood @ARKInvest Much too low. - should be 300 Bazillion,0,1,0
181,2023-02-01 13:23:57+00:00,cathiedwood,@CathieDWood @ARKInvest *could,0,0,0
182,2023-02-01 13:19:28+00:00,cathiedwood,"@CathieDWood Fantastic segment on @CNBC this morning. Check what we're doing at startup @Level6Cyber. We agree proprietary data collection &amp; AI is the future, in our case the future of cybersecurity strategy based on real-world cyber ROI. Yes to big ideas &amp; data advantage!",0,1,1
183,2023-02-01 13:15:26+00:00,cathiedwood,"@CathieDWood Gold is Kryptonite for banks and pituitary gland for the financial system. 
It’s very important for the banks to create 100s of alternatives like a condoms to attract n hold excess fake money away from Gold. Then the fake money gets evaporated. For new printing.",0,0,0
184,2023-02-01 13:03:55+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/ZfQHGJpNql,0,0,0
185,2023-02-01 13:02:30+00:00,cathiedwood,@CathieDWood @ARKInvest INVZ🚀🚀🚀🚀🚀,0,0,0
186,2023-02-01 12:59:48+00:00,cathiedwood,@CathieDWood @ARKInvest The future is coming!,0,0,0
187,2023-02-01 12:55:51+00:00,cathiedwood,@CathieDWood @ARKInvest Thank you for sharing Cathie,0,0,0
188,2023-02-01 12:46:02+00:00,cathiedwood,"@CathieDWood it’s funds like yours that have AI
https://t.co/RLMT1oCGCF Inc going crazy right now on valuations. Just a hint of a rumor and they fly obsurd.. no?",0,0,0
189,2023-02-01 12:45:21+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Does the team also do palm reading or just astrology?,1,1,1
190,2023-02-01 12:44:41+00:00,cathiedwood,@CathieDWood believes $AMZN will have more robots than employees by 2030... WOW,0,0,0
191,2023-02-01 12:44:10+00:00,cathiedwood,@CathieDWood can you add some defensive stocks and cyclical stocks to our ARKK FUND?,0,0,0
192,2023-02-01 12:44:06+00:00,cathiedwood,"@CathieDWood @ARKInvest *$191.85 Trillion 

Annual growth at 40% for 8 years.

But $200T is close enough.",0,0,0
193,2023-02-01 12:40:58+00:00,cathiedwood,"@CathieDWood betting on @Amazon's Robots!!...

ChatGPT are you offended/do you approve?...",0,0,0
194,2023-02-01 12:26:02+00:00,cathiedwood,@CathieDWood @ARKInvest Ugh the math doesnt even make sense. How does this person have a job?,1,7,0
195,2023-02-01 12:25:29+00:00,cathiedwood,"@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK ""Chief Futurist"" 😂 your capacity for fraud is something to behold.",1,4,0
196,2023-02-01 12:22:55+00:00,cathiedwood,@CathieDWood @ARKInvest put this woman in federal prison ffs,0,2,0
197,2023-02-01 12:18:21+00:00,cathiedwood,"@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Does that projection include Mars? I guess not. That’s why your number is so “low”.

I would say $250 Trillion including the Mars colonies. Easily. /S",1,2,0
198,2023-02-01 12:14:52+00:00,cathiedwood,@CathieDWood That's 2x the 2022 world GDP lol,0,0,0
199,2023-02-01 12:07:11+00:00,cathiedwood,"@CathieDWood @ARKInvest It would be great to hear your thoughts on 
@AST_SpaceMobile
  especially on CNBC today.",0,3,0
200,2023-02-01 12:01:07+00:00,cathiedwood,@CathieDWood @ARKInvest World GDP is $105 trillion (2022)...,0,1,0
201,2023-02-01 11:51:04+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Thanks!,1,0,0
202,2023-02-01 11:47:29+00:00,cathiedwood,@CathieDWood @ARKInvest Interesting. Let me know if you need a good trader on your team.,0,0,0
203,2023-02-01 11:42:05+00:00,cathiedwood,"@CathieDWood @ARKInvest $200 trillion 😂

Word GDP is $100 trillion
Global stock market is $95 trillion",0,3,0
204,2023-02-01 11:27:20+00:00,cathiedwood,"@CathieDWood In the green boxes, GDP per cap is the same in 2030 and 2040. Is that correct ? https://t.co/5lc7AcnPfX",0,0,0
205,2023-02-01 11:12:00+00:00,cathiedwood,@CathieDWood @ARKInvest *COULD* is doing some heavy lifting here,0,1,0
206,2023-02-01 10:46:39+00:00,cathiedwood,@CathieDWood @ARKInvest You should try stand up comedy; you are better at it than you are at investing. https://t.co/ItLbulrAX3,0,2,0
207,2023-02-01 10:01:20+00:00,cathiedwood,@CathieDWood @ARKInvest Скажите ей что это не 40 %,0,0,0
208,2023-02-01 09:55:13+00:00,cathiedwood,@CathieDWood @ARKInvest thank you😄,0,0,0
209,2023-02-01 09:51:20+00:00,cathiedwood,@CathieDWood @ARKInvest Just learned of you from @GrantCardone announcement of your interview. It’sMyBag 2.0 and future reusable products &amp; practices from It’sMyB inc will be on this list!!,0,0,0
210,2023-02-01 09:50:28+00:00,cathiedwood,@CathieDWood @ARKInvest @ChrisBloomstran,0,0,0
211,2023-02-01 09:43:14+00:00,cathiedwood,@CathieDWood @ARKInvest Do you sanity check your numbers ever - global GDP is USD 100 T. I am scared that people trust your firm with making investments,0,0,0
212,2023-02-01 09:19:52+00:00,cathiedwood,@CathieDWood @ARKInvest This is a crime,0,2,0
213,2023-02-01 09:00:40+00:00,cathiedwood,"@CathieDWood @ARKInvest I too, like to make up random numbers. Why go for $200 trillion when we go $200 quadrillion.",0,0,0
214,2023-02-01 08:59:44+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/aggzcLKete,0,0,0
215,2023-02-01 08:49:44+00:00,cathiedwood,@CathieDWood @ARKInvest It can even scale at 100% if you take even more acid,0,0,0
216,2023-02-01 08:42:00+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/720sejqdzr,0,0,0
217,2023-02-01 08:37:54+00:00,cathiedwood,@CathieDWood @ARKInvest is @ARKInvest invested in @DraganflyInc ?,0,0,0
218,2023-02-01 08:26:45+00:00,cathiedwood,@CathieDWood @ARKInvest Big Ideas - who ever came up with this deserves a big disruptive pay rise … trillions even 💋,0,8,0
219,2023-02-01 08:19:36+00:00,cathiedwood,"@CathieDWood ...👀
...""multi omics!?"" https://t.co/F2xZn0MMQS",0,1,1
220,2023-02-01 08:00:23+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/CJWFW91t8I,0,0,0
221,2023-02-01 07:52:21+00:00,cathiedwood,@CathieDWood @ARKInvest @mengkunghsieh,0,0,0
222,2023-02-01 07:45:49+00:00,cathiedwood,@CathieDWood @ARKInvest Data democratization should be high up on that list. I highly recommend researching $Jasmy and the ex-Sony team behind it.,2,55,10
223,2023-02-01 07:24:47+00:00,cathiedwood,@CathieDWood This time it’ll be different ?,0,0,0
224,2023-02-01 07:15:17+00:00,cathiedwood,"@CathieDWood @ARKInvest Think big or go home!!  You get ‘em, CDub!",0,0,0
225,2023-02-01 06:21:25+00:00,cathiedwood,@CathieDWood A serious question: why are so many quick to adopt AI? Is it to make a quick buck? There’s other ways to invest.,0,0,0
226,2023-02-01 05:55:50+00:00,cathiedwood,"@CathieDWood why are you not onto Aquabounty, where are you - why isn’t your super staff on it, what are your thoughts - you cannot make excuses for every low valued disruptive 
technology investment - the salmon are growing, but the company is failing ??",0,0,0
227,2023-02-01 05:29:29+00:00,cathiedwood,@CathieDWood @ARKInvest How did the last one go?,0,0,0
228,2023-02-01 05:24:50+00:00,cathiedwood,@CathieDWood @ARKInvest And Bitcoin could provide more power than 1 million suns by 2035…,1,0,0
229,2023-02-01 05:24:42+00:00,cathiedwood,@CathieDWood @ARKInvest Idiocracy,0,0,0
230,2023-02-01 05:23:48+00:00,cathiedwood,"@CathieDWood @ARKInvest Time to load Arkk, Arkw",0,0,0
231,2023-02-01 05:04:42+00:00,cathiedwood,@CathieDWood @ARKInvest https://t.co/sUUSgJJ1ch,0,15,0
232,2023-02-01 04:54:09+00:00,cathiedwood,"@CathieDWood @ARKInvest Hi Cathie, thank you for the report, I am very much enjoy reading it.",0,1,0
233,2023-02-01 04:53:09+00:00,cathiedwood,"@CathieDWood @ARKInvest Lol while we did lose billions, here's a PDF on how we're going to make it all back",0,2,0
234,2023-02-01 04:52:11+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Thoughts and prayers to Lisa Dodd. https://t.co/LLVpcT4zU4,0,0,0
235,2023-02-01 04:52:08+00:00,cathiedwood,@CathieDWood @ARKInvest research  at ARK https://t.co/5VAZxHejcl,0,0,0
236,2023-02-01 04:48:51+00:00,cathiedwood,@CathieDWood @ARKInvest At least make the numbers somewhat believable,1,11,0
237,2023-02-01 04:33:22+00:00,cathiedwood,@CathieDWood @ARKInvest Not enough pages devoted to gene editing 🤷🏻‍♂️,0,7,0
238,2023-02-01 04:33:16+00:00,cathiedwood,"@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Cathie, you think big really big. I like it. Your ARK fund is going to be worth trillions in 2050. Core Strategy:  Aim big and long so no one finds out 😉",1,2,0
239,2023-02-01 04:28:19+00:00,cathiedwood,"@CathieDWood @ARKInvest Most important, what about tesla?",1,3,0
240,2023-02-01 04:25:45+00:00,cathiedwood,@CathieDWood @ARKInvest No one trust you based on ark performance,0,0,0
241,2023-02-01 04:24:29+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Thoughts on wireless charging for EV's?,1,0,0
242,2023-02-01 04:23:30+00:00,cathiedwood,@CathieDWood @ARKInvest Cathie is smoking crack 😂. 13 trillion to 200 trillion by 2030.,0,0,0
243,2023-02-01 04:22:21+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Finally we agree on something. ARK is good at marketing,1,1,0
244,2023-02-01 04:21:48+00:00,cathiedwood,@CathieDWood @ARKInvest Thank you so much for this Ark Team. I've been counting down to Big Ideas 2023 coming out! Excited to slow-burn through this.,0,0,0
245,2023-02-01 04:18:54+00:00,cathiedwood,@CathieDWood @ARKInvest Thanks Cathie. I'm looking forward to going over this.,0,2,0
246,2023-02-01 04:17:50+00:00,cathiedwood,@CathieDWood @ARKInvest 🤡,0,0,0
247,2023-02-01 04:16:08+00:00,cathiedwood,@CathieDWood @ARKInvest Your token $Ark was delisted in Indian exchanges without providing option of withdrawal or transfer and made huge losses to the investors. Thank you,0,0,0
248,2023-02-01 04:14:58+00:00,cathiedwood,@CathieDWood @ARKInvest That will be great... but maybe i will be gone by that time....les think how many 10 years do an average human have....this is why i became a day trader and spend all my money.... https://t.co/wy08DLJt7U,0,0,0
249,2023-02-01 04:10:08+00:00,cathiedwood,"@CathieDWood @ARKInvest Thank you, I am so excited.",0,0,0
250,2023-02-01 04:08:59+00:00,cathiedwood,@CathieDWood 's ARK covering NFTs in the 2023 big idea report. Are we still early? https://t.co/3NlgY4cwur,0,1,0
251,2023-02-01 04:02:31+00:00,cathiedwood,@CathieDWood @ARKInvest “Research” https://t.co/bJ7xt04MfP,0,59,0
252,2023-02-01 04:00:43+00:00,cathiedwood,"@CathieDWood @ARKInvest I think you're probably underestimating the potential of adaptive robotics as a catalyst for other technologies. That's probably because you expect that it will take time for e.g. Optimus Tesla bot to scale to mass-scale usage in a variety of applications, in a catalysing way. https://t.co/jQAdROvaLG",1,4,2
253,2023-02-01 03:57:08+00:00,cathiedwood,@CathieDWood @ARKInvest Looking forward to reading this!,0,1,0
254,2023-02-01 03:56:34+00:00,cathiedwood,@CathieDWood @ARKInvest Anything good about Decred here? You still a believer?,2,1,0
255,2023-02-01 03:53:23+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK happy disrupting. lolz…,1,0,0
256,2023-02-01 03:50:36+00:00,cathiedwood,"@CathieDWood @ARKInvest Twll me something new Cathie. 

Same stuff.. disruptive innovations yada yada yada",0,1,0
257,2023-02-01 03:44:17+00:00,cathiedwood,@CathieDWood @ARKInvest Kathie you missed nuclear fusion. @CathieDWood,0,0,0
258,2023-02-01 03:43:12+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK 200t? I’m concerned you may not understand basic math,1,0,0
259,2023-02-01 03:42:35+00:00,cathiedwood,@CathieDWood @ARKInvest There is a problem with downloading the report.,2,0,0
260,2023-02-01 03:42:13+00:00,cathiedwood,@CathieDWood @ARKInvest Will read. Thanks!,0,0,0
261,2023-02-01 03:40:03+00:00,cathiedwood,@CathieDWood @ARKInvest 200T. Every body's rich,0,0,0
262,2023-02-01 03:39:04+00:00,cathiedwood,@CathieDWood @ARKInvest $BTC 1.5 million dollar price target 😂 https://t.co/aGVsIuSanQ,9,25,0
263,2023-02-01 03:37:31+00:00,cathiedwood,@CathieDWood @ARKInvest What mining stocks are you including in your portfolios?,1,0,0
264,2023-02-01 03:37:25+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK 2023 is the year your fund goes Belly Up! Watch and see your flawed logic implode your fund!,1,0,0
265,2023-02-01 03:34:14+00:00,cathiedwood,@CathieDWood @ARKInvest Only 40% CAGR? Psssh pass,0,1,0
266,2023-02-01 03:34:12+00:00,cathiedwood,@CathieDWood @ARKInvest Just know how many ordinary ppl lost money bc of u and ur penny stock like ETF.,2,6,0
267,2023-02-01 03:32:22+00:00,cathiedwood,@CathieDWood @ARKInvest What about bitcoin? And what do you gas your analysts on?,0,0,0
268,2023-02-01 03:31:18+00:00,cathiedwood,@CathieDWood @ARKInvest Do you understand that total Global economy is 106T? Even if it grows it won’t be 200T by 2030 and your ideas are worth 200T!! Wow call it making up numbers.,2,17,0
269,2023-02-01 03:30:41+00:00,cathiedwood,@CathieDWood @ARKInvest 200 trillion?  Cathie!!!!!,4,32,0
270,2023-02-01 03:30:18+00:00,cathiedwood,@CathieDWood @ARKInvest “According to our research” 😂🤡,1,4,0
271,2023-02-01 03:29:41+00:00,cathiedwood,"@CathieDWood well said, Ms. Cathie",1,0,0
272,2023-02-01 03:28:47+00:00,cathiedwood,@CathieDWood @ARKInvest Ahhhhmazing,0,0,0
273,2023-02-01 03:28:33+00:00,cathiedwood,@CathieDWood @ARKInvest @HollywoodTuna1,0,0,0
274,2023-02-01 03:27:21+00:00,cathiedwood,@CathieDWood @ARKInvest Will you be breaking it all down in a YouTube video again?,0,16,1
275,2023-02-01 03:27:05+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK https://t.co/8rcKuAT01h,0,0,0
276,2023-02-01 03:26:49+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Stop using chatGPT to write tweets.,0,0,0
277,2023-02-01 03:26:35+00:00,cathiedwood,@CathieDWood @ARKInvest Sanity check.  That's double the global GDP today.,4,8,0
278,2023-02-01 03:26:29+00:00,cathiedwood,@CathieDWood @wintonARK @TashaARK @skorusARK @sbarnettARK @downingARK Greetings From Venezuela,1,0,0
279,2023-02-01 03:25:48+00:00,cathiedwood,@CathieDWood @ARKInvest 200? Wow 🤩,0,0,0
280,2023-02-01 03:25:40+00:00,cathiedwood,"@CathieDWood @ARKInvest Should add @Hyliion, largest trucking disruptor",1,18,0
281,2023-02-01 03:25:22+00:00,cathiedwood,@CathieDWood @ARKInvest wow,0,0,0
282,2023-02-01 03:25:09+00:00,cathiedwood,"With many thanks to our Chief Futurist, @wintonARK, our Directors, @tashaARK, @skorusARK, @sbarnettARK, @downingARK, our phenomenal analysts, our unmatched marketing team - led by Lisa Dodd - and a compliance team that truly understands the value of transparency!",28,256,13
283,2023-02-01 03:25:09+00:00,cathiedwood,"From AI and multi-omics to blockchain technologies, energy storage and beyond, Big Ideas 2023 details ARK’s forecasts for these technologies and the powerful convergences between and among them. The future of investing is investing in the future. Be on the right side of change!",19,391,30
